lance,dv,desc,amount,newt,balance,usd,erate,memo,category,subcat,fragment,who
2024-01-01,2024-01-02,HELP.MAX.COM,-9.155904929999999606327065749,D,0,-9.99,1.091126,,,,,
2024-01-02,2024-01-03,MOMMASTRONG INC.,-4.582534999999999802966499374,D,0,-5.00,1.091126,,,,,
2024-01-08,2024-01-09,GOOGLE *Disney Mobile,-12.82193292999999944870026525,D,0,-13.99,1.091126,,,,,
2024-01-09,2024-01-10,NYTimes*NYTimes,-3.666027999999999842373199499,D,0,-4.00,1.091126,,,,,
2024-01-14,2024-01-15,SIX THOUSAND ISLANDS,-116.0389512699999950107176971,D,0,-126.61,1.091126,,,,,
2024-01-17,2024-01-18,ALDI CALDAS RAINHA,-45.47707733999999804463953978,D,0,-49.62,1.091126,,,,,
2024-01-17,2024-01-18,PINGO DOCE CALDAS,-112.6753705799999951553402866,D,0,-122.94,1.091126,,,,,
2024-01-17,2024-01-18,SPOTIFY,-13.73843992999999940929356512,D,0,-14.99,1.091126,,,,,
2024-01-18,2024-01-19,MCDONALDS 2,-13.86675090999999940377662710,D,0,-15.13,1.091126,,,,,
2024-01-20,2024-01-23,Hobbii,-40.06968603999999827713907052,D,0,-43.72,1.091126,,,,,
2024-01-23,2024-01-23,AUTOMATIC PAYMENT - THANK,1812.493408269999922068915765,P,0,1977.61,1.091126,,,,,
2024-01-24,2024-01-25,Canva* 04040-42632116,-3.070298449999999867987554580,D,0,-3.35,1.091126,,,,,
2024-01-24,2024-01-25,CONTINENTE BOM DIA,-63.89886803999999725256486727,D,0,-69.72,1.091126,,,,,
2024-01-25,2024-01-26,CONTINENTE BOM DIA,19.86070668999999914605680829,C,0,21.67,1.091126,,,,,
2024-02-01,2024-02-02,HELP.MAX.COM,-9.255954779999999567641211229,D,0,-9.99,1.079318,,,,,
2024-02-02,2024-02-04,MOMMASTRONG INC.,-4.632609999999999783604209824,D,0,-5.00,1.079318,,,,,
2024-02-04,2024-02-06,EVERYPAY*SKROUTZ,-451.4293140599999789130958305,D,0,-487.23,1.079318,,,,,
2024-02-05,2024-02-06,LIDL AGRADECE,-161.8819238399999924382655081,D,0,-174.72,1.079318,,,,,
2024-02-06,2024-02-07,NYTimes*NYTimes,-3.706087999999999826883367859,D,0,-4.00,1.079318,,,,,
2024-02-07,2024-02-08,JG *MACMILLAN CANCER S,-25.10874619999999882713481725,D,0,-27.10,1.079318,,,,,
2024-02-07,2024-02-08,GoFundMe,-20.93939719999999902189102841,D,0,-22.60,1.079318,,,,,
2024-02-08,2024-02-09,GOOGLE *Disney Mobile,-12.96204277999999939452457909,D,0,-13.99,1.079318,,,,,
2024-02-09,2024-02-11,POSTO BP,-42.88870337999999799660777455,D,0,-46.29,1.079318,,,,,
2024-02-10,2024-02-12,BKG*HOTEL AT BOOKING.C,-240.0896458599999887850717784,D,0,-259.13,1.079318,,,,,
2024-02-11,2024-02-12,LIDL AGRADECE,-102.7049636999999952025053318,D,0,-110.85,1.079318,,,,,
2024-02-16,2024-02-18,362Pin* PoboxTopicbox Em,-18.53043999999999913441683930,D,0,-20.00,1.079318,,,,,
2024-02-17,2024-02-18,SPOTIFY,-13.88856477999999935124542105,D,0,-14.99,1.079318,,,,,
2024-02-18,2024-02-19,Kindle Svcs*RI4IF9TP1,-0.9172567799999999571536335452,D,0,-0.99,1.079318,,,,,
2024-02-20,2024-02-21,C  A MODAS,-52.48747129999999754823569731,D,0,-56.65,1.079318,,,,,
2024-02-23,2024-02-23,AUTOMATIC PAYMENT - THANK,475.5930078199999777843753890,P,0,513.31,1.079318,,,,,
2024-02-23,2024-02-26,AMAZON MAR* 404-154771,-148.8735549599999930459048869,D,0,-160.68,1.079318,,,,,
2024-02-24,2024-02-25,Canva* 04071-30801872,-3.020461719999999858909944805,D,0,-3.26,1.079318,,,,,
2024-02-27,2024-02-28,CONTINENTE BOM DIA,-34.42029229999999839217927899,D,0,-37.15,1.079318,,,,,
2024-02-27,2024-02-28,WELLS SAUDE E OPTICA,-7.541889079999999647707653594,D,0,-8.14,1.079318,,,,,
2024-02-28,2024-02-29,Worten,-201.3795566999999905932750011,D,0,-217.35,1.079318,,,,,
2024-03-01,2024-03-03,HELP.MAX.COM,-9.190560240000000159499293773,D,0,-9.99,1.087005,,,,,
2024-03-01,2024-03-03,UNRWAUSA.ORG,-48.24354144000000083725154809,D,0,-52.44,1.087005,,,,,
2024-03-02,2024-03-03,MOMMASTRONG INC.,-4.599880000000000079829476363,D,0,-5.00,1.087005,,,,,
2024-03-05,2024-03-06,NYTimes*NYTimes,-3.679904000000000063863581090,D,0,-4.00,1.087005,,,,,
2024-03-06,2024-03-07,E LECLERC,-34.68309520000000060191425177,D,0,-37.70,1.087005,,,,,
2024-03-06,2024-03-07,ALDI CALDAS RAINHA,-17.47954400000000030335201018,D,0,-19.00,1.087005,,,,,
2024-03-06,2024-03-07,MANGO DE CALDAS,-31.43557992000000054555464146,D,0,-34.17,1.087005,,,,,
2024-03-06,2024-03-07,E LECLERC,-3.486709040000000060510743083,D,0,-3.79,1.087005,,,,,
2024-03-08,2024-03-08,AMAZON PRIME*RN25Z2M72,-4.590680240000000079669817410,D,0,-4.99,1.087005,,,,,
2024-03-08,2024-03-10,GOOGLE *Disney Mobile,-12.87046424000000022336287486,D,0,-13.99,1.087005,,,,,
2024-03-08,2024-03-10,MONTEPIO R D. LEONOR,-49.36591216000000085672994032,D,0,-53.66,1.087005,,,,,
2024-03-08,2024-03-10,AEGEAN_WEB_,-238.1173880800000041324526734,D,0,-258.83,1.087005,,,,,
2024-03-08,2024-03-10,ACT*time to,-81.60187120000000141617491067,D,0,-88.70,1.087005,,,,,
2024-03-08,2024-03-10,ET CAR HIRE,-222.7813881600000038663011992,D,0,-242.16,1.087005,,,,,
2024-03-09,2024-03-10,AIRBNB  HM4TNBRBXY,-1279.861411440000022211593844,D,0,-1391.19,1.087005,,,,,
2024-03-10,2024-03-11,E LECLERC CALDAS DA,-105.9352364000000018384728406,D,0,-115.15,1.087005,,,,,
2024-03-12,2024-03-13,LIDL AGRADECE,-35.04188584000000060814095093,D,0,-38.09,1.087005,,,,,
2024-03-12,2024-03-13,PINGO DOCE,-69.76178008000000121069383852,D,0,-75.83,1.087005,,,,,
2024-03-17,2024-03-18,SPOTIFY,-13.79044024000000023932877014,D,0,-14.99,1.087005,,,,,
2024-03-18,2024-03-18,GoFundMe,-31.28838376000000054300009822,D,0,-34.01,1.087005,,,,,
2024-03-18,2024-03-19,MONTEPIO R D. LEONOR,-49.14511792000000085289812546,D,0,-53.42,1.087005,,,,,
2024-03-18,2024-03-19,AMAZON PRIME*RH4482ZK2,-11.95048824000000020739697959,D,0,-12.99,1.087005,,,,,
2024-03-20,2024-03-21,ALL RUN.,-157.1319008000000027269749125,D,0,-170.80,1.087005,,,,,
2024-03-22,2024-03-22,AUTOMATIC PAYMENT - THANK,1304.038380720000022631177572,P,0,1417.47,1.087005,,,,,
2024-03-24,2024-03-25,Canva* 04100-28953823,-2.888724640000000050132911156,D,0,-3.14,1.087005,,,,,
2024-04-01,2024-04-02,HELP.MAX.COM,-9.317033640000000205283470223,D,0,-9.99,1.072285,,,,,
2024-04-05,2024-04-07,Netflix.com,-11.18230564000000024638126206,D,0,-11.99,1.072285,,,,,
2024-04-09,2024-04-10,GOOGLE *Disney Mobile,-13.04757764000000028747905390,D,0,-13.99,1.072285,,,,,
2024-04-11,2024-04-12,WESTBIKE CLD RAINHA,-77.44609344000000170638031705,D,0,-83.04,1.072285,,,,,
2024-04-12,2024-04-14,ATHENS AUTHENTIC MAR,-55.18407212000000121587817148,D,0,-59.17,1.072285,,,,,
2024-04-14,2024-04-15,TAXACT,-74.60155364000000164370618450,D,0,-79.99,1.072285,,,,,
2024-04-17,2024-04-18,SPOTIFY,-13.98021364000000030802794981,D,0,-14.99,1.072285,,,,,
2024-04-22,2024-04-22,EUROBANK GR PSIRRI ATHENS,-201.0017107200000044286980483,D,0,-215.52,1.072285,,,,,
2024-04-23,2024-04-23,AUTOMATIC PAYMENT - THANK,2798.532866120000061660455515,P,0,3000.67,1.072285,,,,,
2024-04-24,2024-04-25,TAP AIRLINE 0474207049847,-49.96131052000000110080435434,D,0,-53.57,1.072285,,,,,
2024-04-24,2024-04-25,Canva* 04131-44969567,-24.40708412000000053776460618,D,0,-26.17,1.072285,,,,,
2024-04-24,2024-04-26,RENT CAR ILHA VERDE,-112.7090606000000024833340717,D,0,-120.85,1.072285,,,,,
2024-04-30,2024-04-30,ATM Fee Rebate,1.790661120000000039453880163,C,0,1.92,1.072285,,,,,
2024-04-30,2024-05-01,TAP AIRLINE 0474207095446,-50.06390048000000110306473289,D,0,-53.68,1.072285,,,,,
2024-05-01,2024-05-02,HELP.MAX.COM,-9.235994760000000124433583437,D,0,-9.99,1.081664,,,,,
2024-05-04,2024-05-05,ELLINOPOULA1SUBSCRIPT,-12.93409076000000017425684007,D,0,-13.99,1.081664,,,,,
2024-05-05,2024-05-06,Netflix.com,-11.08504276000000014934521175,D,0,-11.99,1.081664,,,,,
2024-05-06,2024-05-07,AMZN Mktp ES*HG59O79R4,-72.89871740000000098214094635,D,0,-78.85,1.081664,,,,,
2024-05-08,2024-05-09,HOSPITAL DA LUZ,-157.4649276800000021214742674,D,0,-170.32,1.081664,,,,,
2024-05-08,2024-05-09,GOOGLE *Disney Mobile,-12.93409076000000017425684007,D,0,-13.99,1.081664,,,,,
2024-05-09,2024-05-12,QUINTA SENHORA DO AR,-87.06242508000000117296401925,D,0,-94.17,1.081664,,,,,
2024-05-10,2024-05-12,PRACTICEPORTUGUESE.COM,-15.24540076000000020539637546,D,0,-16.49,1.081664,,,,,
2024-05-14,2024-05-15,BOLT.EU/O/2405141746,-60.37141720000000081336466451,D,0,-65.30,1.081664,,,,,
2024-05-17,2024-05-19,ITALKI HK LIMITED,-6.841477600000000092173024768,D,0,-7.40,1.081664,,,,,
2024-05-17,2024-05-19,SPOTIFY,-13.85861476000000018671265423,D,0,-14.99,1.081664,,,,,
2024-05-18,2024-05-19,BERTRAND CALD RAINHA,-91.16731164000000122826783411,D,0,-98.61,1.081664,,,,,
2024-05-21,2024-05-22,Glovo 21MAY CLH56H3NR,-13.89559572000000018721088679,D,0,-15.03,1.081664,,,,,
2024-05-21,2024-05-22,PINGO DOCE CALDAS,-38.96868660000000052501256675,D,0,-42.15,1.081664,,,,,
2024-05-23,2024-05-23,AUTOMATIC PAYMENT - THANK,437.9932450000000059009419573,P,0,473.75,1.081664,,,,,
2024-05-27,2024-05-28,ITALKI HK LIMITED,-32.94079012000000044380065845,D,0,-35.63,1.081664,,,,,
2024-05-28,2024-05-29,SPDAD - Sociedade Portugu,-44.08130432000000059389321905,D,0,-47.68,1.081664,,,,,
2024-05-28,2024-05-29,ALDI CALDAS RAINHA,-30.59249916000000041216289048,D,0,-33.09,1.081664,,,,,
2024-05-28,2024-06-11,SPDAD - Sociedade Portugu,43.55432564000000058679340498,C,0,47.11,1.081664,,,,,
2024-05-29,2024-05-30,ELLINOPOULA1SUBSCRIPT,-12.93409076000000017425684007,D,0,-13.99,1.081664,,,,,
2024-06-01,2024-06-02,ANNUAL MEMBERSHIP FEE,-88.27304999999999624016311373,D,0,-95.00,1.076247,,,,,
2024-06-01,2024-06-02,HELP.MAX.COM,-9.282608099999999604623468485,D,0,-9.99,1.076247,,,,,
2024-06-01,2024-06-02,PINGO DOCE CALDAS RA,-53.80010099999999770847836089,D,0,-57.90,1.076247,,,,,
2024-06-01,2024-06-02,SPORTINO,-73.16442059999999688368887973,D,0,-78.74,1.076247,,,,,
2024-06-01,2024-06-02,Patreon* Membership,-2.787569999999999881268308854,D,0,-3.00,1.076247,,,,,
2024-06-05,2024-06-06,ITALKI HK LIMITED,-61.52166989999999737959157642,D,0,-66.21,1.076247,,,,,
2024-06-05,2024-06-06,Netflix.com,-11.14098809999999952546900772,D,0,-11.99,1.076247,,,,,
2024-06-08,2024-06-09,GOOGLE *Disney Mobile,-12.99936809999999944631454696,D,0,-13.99,1.076247,,,,,
2024-06-08,2024-06-10,AMAZON* 404-9304015-62,-43.17945929999999816084610416,D,0,-46.47,1.076247,,,,,
2024-06-10,2024-06-11,PRACTICEPORTUGUESE.COM,-15.32234309999999934737147100,D,0,-16.49,1.076247,,,,,
2024-06-11,2024-06-12,ALDI CALDAS RAINHA,-28.09870559999999880318455325,D,0,-30.24,1.076247,,,,,
2024-06-12,2024-06-13,TEMU.COM,-38.67288779999999835279567151,D,0,-41.62,1.076247,,,,,
2024-06-12,2024-06-13,TAP AIRLINE 0470010421404,-456.5110469999999805557067134,D,0,-491.30,1.076247,,,,,
2024-06-13,2024-06-14,TAXACT,-37.15830809999999841730655703,D,0,-39.99,1.076247,,,,,
2024-06-14,2024-06-16,THROTTLEMAN,-126.3512561999999946182882127,D,0,-135.98,1.076247,,,,,
2024-06-14,2024-06-18,PAYPAL *NIKE,-105.5188163999999955056097178,D,0,-113.56,1.076247,,,,,
2024-06-16,2024-06-18,ALDI ALCOBACA,-75.53385509999999678276694226,D,0,-81.29,1.076247,,,,,
2024-06-17,2024-06-17,ATM-0193 CTT -R Eng Dua coCaldas Rain ATM 6519,-199.7200985999999914932701017,D,0,-214.94,1.076247,,,,,
2024-06-17,2024-06-18,SPOTIFY,-13.92855809999999940673731658,D,0,-14.99,1.076247,,,,,
2024-06-18,2024-06-19,Strava Ireland Limited,-49.88821109999999787509850080,D,0,-53.69,1.076247,,,,,
2024-06-19,2024-06-20,Deporvillage,-38.70076349999999835160835460,D,0,-41.65,1.076247,,,,,
2024-06-19,2024-06-20,Deporvillage,-102.2573594999999956445257965,D,0,-110.05,1.076247,,,,,
2024-06-19,2024-06-20,TRAININGPEAKS  LLC,-20.44217999999999912930093160,D,0,-22.00,1.076247,,,,,
2024-06-21,2024-06-23,E LECLERC CALDAS DA,-112.5806603999999952048227669,D,0,-121.16,1.076247,,,,,
2024-06-23,2024-06-23,AUTOMATIC PAYMENT - THANK,613.1167295999999738853603048,P,0,659.84,1.076247,,,,,
2024-06-23,2024-06-24,SP VOXY,-91.11637139999999611905678876,D,0,-98.06,1.076247,,,,,
2024-06-24,2024-06-25,ITALKI HK LIMITED,-61.52166989999999737959157642,D,0,-66.21,1.076247,,,,,
2024-06-24,2024-06-25,CRONOMETER GOLD,-45.98561309999999804132286840,D,0,-49.49,1.076247,,,,,
2024-06-24,2024-06-25,IHERB IHERB.COM ZwbFW,-61.48450229999999738117466563,D,0,-66.17,1.076247,,,,,
2024-06-26,2024-06-27,Vodafone.pt,-26.95580189999999885186454662,D,0,-29.01,1.076247,,,,,
2024-06-27,2024-06-30,Hobbii,-39.62995349999999831203112421,D,0,-42.65,1.076247,,,,,
2024-06-27,2024-06-30,WWW.AMAZON* 404-435521,-84.20319779999999641351138280,D,0,-90.62,1.076247,,,,,
2024-06-29,2024-06-30,ELLINOPOULA1SUBSCRIPT,-12.99936809999999944631454696,D,0,-13.99,1.076247,,,,,
2024-07-01,2024-07-01,Patreon* Membership,-2.763944999999999985185183959,D,0,-3.00,1.085428,,,,,
2024-07-01,2024-07-02,HELP.MAX.COM,-9.203936849999999950666662585,D,0,-9.99,1.085428,,,,,
2024-07-01,2024-07-02,Amazon.com*RC93L7R31,-80.24653649999999956987650762,D,0,-87.10,1.085428,,,,,
2024-07-02,2024-07-03,BENETTON CALDAS,-90.23359109999999951634563899,D,0,-97.94,1.085428,,,,,
2024-07-03,2024-07-04,CONTINENTE CAL RAINH,-51.03163784999999972646911317,D,0,-55.39,1.085428,,,,,
2024-07-03,2024-07-04,MO CALDAS DA RAINHA,-76.20196364999999959155552176,D,0,-82.71,1.085428,,,,,
2024-07-05,2024-07-07,Netflix,-11.04656684999999994079011856,D,0,-11.99,1.085428,,,,,
2024-07-08,2024-07-09,GOOGLE *Disney Mobile,-12.88919684999999993091357453,D,0,-13.99,1.085428,,,,,
2024-07-09,2024-07-10,EcoBeach,-69.95544794999999962503700601,D,0,-75.93,1.085428,,,,,
2024-07-09,2024-07-10,WPT*Slide &amp; Splash - P,-50.36829104999999973002466902,D,0,-54.67,1.085428,,,,,
2024-07-10,2024-07-11,PRACTICEPORTUGUESE.COM,-15.19248434999999991856789450,D,0,-16.49,1.085428,,,,,
2024-07-10,2024-07-11,VIKING,-5.491037399999999970567898799,D,0,-5.96,1.085428,,,,,
2024-07-11,2024-07-12,PALMEIRAS GRILL BAR,-98.81103374999999947037032655,D,0,-107.25,1.085428,,,,,
2024-07-14,2024-07-16,PESTANA VIKING,2818.219666649999984894270355,C,0,3058.91,1.085428,,,,,
2024-07-14,2024-07-16,PESTANA VIKING,-2715.990554249999985442221018,D,0,-2947.95,1.085428,,,,,
2024-07-14,2024-07-16,PESTANA VIKING,-2818.219666649999984894270355,D,0,-3058.91,1.085428,,,,,
2024-07-17,2024-07-18,SPOTIFY,-15.65314184999999991609875849,D,0,-16.99,1.085428,,,,,
2024-07-20,2024-07-21,Allday Shop,-186.5662874999999989999999173,D,0,-202.50,1.085428,,,,,
2024-07-22,2024-07-23,MARGARIDA MARIA,-68.34314669999999963367898204,D,0,-74.18,1.085428,,,,,
2024-07-22,2024-07-23,ITALKI HK LIMITED,-61.00026614999999967303700998,D,0,-66.21,1.085428,,,,,
2024-07-22,2024-07-23,LIDL AGRADECE,-67.58766839999999963772836509,D,0,-73.36,1.085428,,,,,
2024-07-22,2024-07-23,ITALKI HK LIMITED,-14.73182684999999992103703050,D,0,-15.99,1.085428,,,,,
2024-07-24,2024-07-24,PP*ATHLETEREG,-24.52540529999999986854319900,D,0,-26.62,1.085428,,,,,
2024-07-29,2024-07-30,ELLINOPOULA1SUBSCRIPT,-12.88919684999999993091357453,D,0,-13.99,1.085428,,,,,
2024-08-01,2024-08-01,Patreon* Membership,-2.722332000000000085115914317,D,0,-3.00,1.102099,,,,,
2024-08-01,2024-08-02,HELP.MAX.COM,-9.065365560000000283435994675,D,0,-9.99,1.102099,,,,,
2024-08-02,2024-08-04,MC COUTINHO COLISAO,-3308.059878680000103429170721,D,0,-3645.47,1.102099,,,,,
2024-08-05,2024-08-06,NETFLIX.COM,-10.88025356000000034017993755,D,0,-11.99,1.102099,,,,,
2024-08-06,2024-08-08,AMAZON* PZ6OO5065,-305.5000970400000095517079046,D,0,-336.66,1.102099,,,,,
2024-08-07,2024-08-08,BENETTON CALDAS,-61.36136328000000191851270870,D,0,-67.62,1.102099,,,,,
2024-08-07,2024-08-09,AEGEAN_WEB_,-541.5807280800000169329599942,D,0,-596.82,1.102099,,,,,
2024-08-08,2024-08-09,GOOGLE *Disney Mobile,-12.69514156000000039692388043,D,0,-13.99,1.102099,,,,,
2024-08-09,2024-08-11,Microsoft*Store,-36.28868556000000113459513784,D,0,-39.99,1.102099,,,,,
2024-08-09,2024-08-11,OARHEALTH.COM,-49.90942000000000156045842914,D,0,-55.00,1.102099,,,,,
2024-08-10,2024-08-11,PRACTICEPORTUGUESE.COM,-14.96375156000000046785380903,D,0,-16.49,1.102099,,,,,
2024-08-13,2024-08-14,BOLT.EU/O/2408131118,-7.105286520000000222152536367,D,0,-7.83,1.102099,,,,,
2024-08-13,2024-08-14,BOLT.EU/O/2408130856,-7.068988760000000221017657509,D,0,-7.79,1.102099,,,,,
2024-08-17,2024-08-18,ITALKI HK LIMITED,-13.54813892000000042359353358,D,0,-14.93,1.102099,,,,,
2024-08-17,2024-08-18,PLAYTOMIC.IO 16C3C6F7,-26.03456836000000081399186058,D,0,-28.69,1.102099,,,,,
2024-08-17,2024-08-18,SPOTIFY,-15.41747356000000048203979475,D,0,-16.99,1.102099,,,,,
2024-08-19,2024-08-20,ALDI CALDAS RAINHA,-42.51375140000000132922686191,D,0,-46.85,1.102099,,,,,
2024-08-19,2024-08-20,LIDL AGRADECE,-88.06744020000000275349982815,D,0,-97.05,1.102099,,,,,
2024-08-19,2024-08-20,E LECLERC CALDAS DA,-115.4631745600000036100496459,D,0,-127.24,1.102099,,,,,
2024-08-20,2024-08-21,PINGO DOCE CALDAS,-87.59556932000000273874640300,D,0,-96.53,1.102099,,,,,
2024-08-21,2024-08-22,Glovo 21AUG CL1HJVU3F,-44.63717036000000139561727508,D,0,-49.19,1.102099,,,,,
2024-08-23,2024-08-23,AUTOMATIC PAYMENT - THANK,5744.211264400000179597416405,P,0,6330.10,1.102099,,,,,
2024-08-23,2024-08-25,SPDAD - Sociedade Portugu,-84.61007856000000264540261696,D,0,-93.24,1.102099,,,,,
2024-08-23,2024-08-27,AMAZON* LY7ES9I65,-143.2944820400000044802180099,D,0,-157.91,1.102099,,,,,
2024-08-29,2024-08-30,ELLINOPOULA1*SUBSCRIPT,-12.69514156000000039692388043,D,0,-13.99,1.102099,,,,,
2024-08-30,2024-08-30,ATM-0045 R Coronel Soei Caldas Rain ATM 0885,-202.2148209600000063224101154,D,0,-222.84,1.102099,,,,,
2024-09-01,2024-09-01,Patreon* Membership,-2.700519000000000002792432952,D,0,-3.00,1.110919,,,,,
2024-09-01,2024-09-02,HELP.MAX.COM,-8.992728270000000009298801729,D,0,-9.99,1.110919,,,,,
2024-09-03,2024-09-04,PLAYTOMIC.IO 061125A0,-25.93398413000000002681666444,D,0,-28.81,1.110919,,,,,
2024-09-04,2024-09-05,GOOGLE *Wikiloc,-8.992728270000000009298801729,D,0,-9.99,1.110919,,,,,
2024-09-05,2024-09-05,NETFLIX.COM,-10.79307427000000001116042370,D,0,-11.99,1.110919,,,,,
2024-09-08,2024-09-09,AEGEAN WEB   UMKUHU,-16.06808805000000001661497606,D,0,-17.85,1.110919,,,,,
2024-09-08,2024-09-09,GOOGLE *Disney Plus,-12.59342027000000001302204566,D,0,-13.99,1.110919,,,,,
2024-09-08,2024-09-10,ATTRATTIVO_ERMOU,-251.0222427800000002595659510,D,0,-278.86,1.110919,,,,,
2024-09-09,2024-09-10,OARHEALTH.COM,-49.50951500000000005119460411,D,0,-55.00,1.110919,,,,,
2024-09-09,2024-09-11,AEGEAN_DCS_,-60.25758062000000006230848726,D,0,-66.94,1.110919,,,,,
2024-09-10,2024-09-10,BOLT.EU/O/2409092334,-71.05965662000000007347821906,D,0,-78.94,1.110919,,,,,
2024-09-10,2024-09-11,PRACTICEPORTUGUESE.COM,-14.84385277000000001534907312,D,0,-16.49,1.110919,,,,,
2024-09-11,2024-09-12,ITALKI HK LIMITED,-50.16664129000000005187409613,D,0,-55.73,1.110919,,,,,
2024-09-11,2024-09-12,LIDL AGRADECE,-77.55890568000000008019867437,D,0,-86.16,1.110919,,,,,
2024-09-15,2024-09-16,SPDAD - Sociedade Portugu,-63.91228300000000006608757985,D,0,-71.00,1.110919,,,,,
2024-09-17,2024-09-18,Vodafone.pt,-29.07558790000000003006519478,D,0,-32.30,1.110919,,,,,
2024-09-17,2024-09-18,SPOTIFY,-15.29393927000000001581447862,D,0,-16.99,1.110919,,,,,
2024-09-19,2024-09-20,LEROY MERLIN PT,-144.0096765400000001489111412,D,0,-159.98,1.110919,,,,,
2024-09-20,2024-09-22,Vodafone.pt,-30.19180242000000003121940040,D,0,-33.54,1.110919,,,,,
2024-09-20,2024-09-22,SPDAD - Sociedade Portugu,-93.09589166000000009626447195,D,0,-103.42,1.110919,,,,,
2024-09-20,2024-09-22,TradeInn,-127.7885590800000001321379273,D,0,-141.96,1.110919,,,,,
2024-09-22,2024-09-23,LIDL AGRADECE,-155.7029238100000001610023759,D,0,-172.97,1.110919,,,,,
2024-09-22,2024-09-23,PINGO DOCE CALDAS,-109.2629987400000001129818372,D,0,-121.38,1.110919,,,,,
2024-09-23,2024-09-23,AUTOMATIC PAYMENT - THANK,4858.539739820000005023903356,P,0,5397.34,1.110919,,,,,
2024-09-25,2024-09-29,AMAZON* TH5OY8RY4,-46.00784203000000004757374938,D,0,-51.11,1.110919,,,,,
2024-09-28,2024-09-29,Kindle Svcs*AD1EH0FG3,-8.992728270000000009298801729,D,0,-9.99,1.110919,,,,,
2024-09-29,2024-09-30,ELLINOPOULA1*SUBSCRIPT,-8.992728270000000009298801729,D,0,-9.99,1.110919,,,,,
2024-09-30,2024-10-01,HM Leiria,-124.9890210500000001292431051,D,0,-138.85,1.110919,,,,,
2024-09-30,2024-10-01,C&amp;A LEIRIASHOPPING,-50.22965340000000005193925290,D,0,-55.80,1.110919,,,,,
2024-09-30,2024-10-01,ALDI CALDAS RAINHA,-35.41280582000000003661810410,D,0,-39.34,1.110919,,,,,
2024-09-30,2024-10-01,BALLETSHOP LEIRIA,-103.0698085000000001065778577,D,0,-114.50,1.110919,,,,,
2024-10-01,2024-10-01,Patreon* Membership,-2.753550000000000164135371961,D,0,-3.00,1.089561,,,,,
2024-10-01,2024-10-02,HELP.MAX.COM,-9.169321500000000546570788629,D,0,-9.99,1.089561,,,,,
2024-10-03,2024-10-04,DECATHLON T VEDRAS,-124.1300340000000073992225680,D,0,-135.24,1.089561,,,,,
2024-10-05,2024-10-06,NETFLIX.COM,-6.415771500000000382435416668,D,0,-6.99,1.089561,,,,,
2024-10-08,2024-10-09,GOOGLE *Disney Plus,-12.84072150000000076541795124,D,0,-13.99,1.089561,,,,,
2024-10-08,2024-10-09,SL.NORD* VPNCOM,-137.5673580000000082002031832,D,0,-149.88,1.089561,,,,,
2024-10-08,2024-10-09,AIRBNB * HMEQFB3QKE,-644.3582355000000384093183925,D,0,-702.03,1.089561,,,,,
2024-10-09,2024-10-10,OARHEALTH.COM,-50.48175000000000300914848594,D,0,-55.00,1.089561,,,,,
2024-10-10,2024-10-11,PRACTICEPORTUGUESE.COM,-15.13534650000000090219742788,D,0,-16.49,1.089561,,,,,
2024-10-11,2024-10-13,COGNITIVEMETRICS  LLC,-9.178500000000000547117906535,D,0,-10.00,1.089561,,,,,
2024-10-15,2024-10-16,ITALKI HK LIMITED,-60.77084850000000362246765917,D,0,-66.21,1.089561,,,,,
2024-10-17,2024-10-18,Amazon Digit*LE9YZ05Z3,-9.389605500000000559701618386,D,0,-10.23,1.089561,,,,,
2024-10-17,2024-10-18,SPOTIFY,-15.59427150000000092955332320,D,0,-16.99,1.089561,,,,,
2024-10-19,2024-10-20,SPDAD - Sociedade Portugu,-38.41202250000000228968843885,D,0,-41.85,1.089561,,,,,
2024-10-22,2024-10-24,UNITED      0162430309196,-22.57911000000000134591005008,D,0,-24.60,1.089561,,,,,
2024-10-22,2024-10-24,AEGEAN_WEB_,-463.3398585000000276190590398,D,0,-504.81,1.089561,,,,,
2024-10-23,2024-10-23,AUTOMATIC PAYMENT - THANK,1614.663363000000096247887882,P,0,1759.18,1.089561,,,,,
2024-10-29,2024-10-30,ELLINOPOULA1*SUBSCRIPT,-9.169321500000000546570788629,D,0,-9.99,1.089561,,,,,
2024-10-30,2024-10-31,OPERAPARIS SXINT2382385,-254.3545920000000151617314259,D,0,-277.12,1.089561,,,,,
2024-11-01,2024-11-01,Patreon* Membership,-2.824320000000000163709046319,D,0,-3.00,1.062408,,,,,
2024-11-01,2024-11-03,HELP.MAX.COM,-9.404985600000000545151124243,D,0,-9.99,1.062408,,,,,
2024-11-05,2024-11-05,NETFLIX.COM,-6.580665600000000381442077924,D,0,-6.99,1.062408,,,,,
2024-11-05,2024-11-05,ATM-0193 CTT -R Eng Dua coCaldas Rain ATM 0885,-205.5163520000000119125616038,D,0,-218.30,1.062408,,,,,
2024-11-07,2024-11-10,WAVEMOTION,-36.03832320000000208892743103,D,0,-38.28,1.062408,,,,,
2024-11-08,2024-11-10,GOOGLE *Disney Mobile,-13.17074560000000076342985267,D,0,-13.99,1.062408,,,,,
2024-11-09,2024-11-10,OARHEALTH.COM,-51.77920000000000300133251585,D,0,-55.00,1.062408,,,,,
2024-11-10,2024-11-11,PRACTICEPORTUGUESE.COM,-15.52434560000000089985405793,D,0,-16.49,1.062408,,,,,
